image_name,prompt
1b6dbc72-c373-4ced-9a29-fcfc27e06b13.png,"photo face of an owl inside a glass jar swing, intricate detail, volumetric lighting, epic composition, hyper detailed, ultra realistic, sharp focus, octane render, volumetric, ray tracing, sense of awe, swirling mist, blue moon "
88f8adcf-277a-4c14-b161-bfff6ced077e.png,"steampunk aztec owl inside a glass jar buried in sand, hourglass, intricate detail, himalayan rocksalt lamp, volumetric lighting, epic composition, hyper detailed, ultra realistic, sharp focus, octane render, volumetric, blue moon, ray tracing, sense of awe, swirling mist, jungle, 4 k "
c6fa4239-187f-458e-b4d2-77da00d07aa9.png,"perspective drawing of skyscrapers by hugh ferris, john blanche, highly detailed, intricate linework "
a52c6c32-6d6f-42a9-99c8-e68fd2a2eaed.png,"mexican vaquero, character portrait, yoshitaka amano character design "
b9951de7-9fd7-4664-b4bb-17098303c17b.png,decopunk spineless plate of axis 
f069bd40-fd1b-407b-b60c-0321ddfb1cf2.png,pepe the frog by matt furie 
c69c3319-14fe-4bdc-b5ee-19d73d6e70b9.png,"a portrait painting of a husky in cowboy costume, character design, anime, furry "
dd73499f-e9dd-4ed9-bb1f-f151338c1b11.png,"anime art, anime key visual of a black labrador, catching a ball at the beach, golden hour sunset lighting, background blur bokeh!!, trending on pixiv fanbox, studio ghibli, extremely high quality artwork "
57d7fb85-1c83-4d93-84da-1b4f9249d89a.png,"futuristic kitchen knife, white, blue, silver, studio photo, studio light, high class, octane render, macro lens "
5a7fe6b3-546a-4177-bda3-8438c7799320.png,portrait of drake as barack obama 
aee86459-9575-4d08-9ad4-c2fded560e26.png,"of an intricate murky jungle with strange cute friendly smiley creatures with huge eyes, long tongue, round teeth and funny face appearing from the plants, in the style of craola, macro lens, shallow depth of field, highly detailed, digital painting, trending artstation, concept art, illustration, cinematic lighting, vibrant colors, photorealism, epic, octane render "
b3f2aa85-fddf-4c90-9b38-982f2d2fa1cb.png,"an alien with a synthesizer as a head in the style of 1 9 2 0 s cartoons, character, toon, illustration, vintage "
7c34a1d4-b3b6-4ed0-bf89-74f309218991.png,"the iron sheik breaking hulk hogan's back and making hulk hogan humble, radiant light, caustics, heroic, bright iridescent light, by gaston bussiere, bayard wu, greg rutkowski, maxim verehin, epic wrestling combat, legendary "
7d099620-1203-4383-8f19-574a7d3d54fc.png,an alex grey style painting of a purple phoenix 
6a06bd17-7ead-47d9-a468-94f799504bed.png,"renaissance painting of an aristocrat, handsome, 1 5 th century, by giovanni bellini, powerful "
1366df54-64c7-474a-aab1-5fb214d79fcb.png,"a bus turned into a spaceship 🚀, flying in space "
055b1837-f225-4066-99fd-fbb1b0ee4c71.png,painting of a lush natural scene on an alien planet by robert hettich. beautiful landscape. weird vegetation. cliffs and water. 
ae6aaefa-fd62-43c5-ba16-0bceeaea3b94.png,a mushroom coated in layers of overlapping teeth 
71e30bd6-0a92-4c8d-81bc-e2bd248dba91.png,"futuristic tuxedo made of nanomachines, fashion outfit design, intricate, ornate, luxury, hyper detailed, insanely detailed, corona render, octane render, colorful redshift render, 8 k "
a07f01af-9223-4451-bb9a-268b6e4f0293.png,"intricate beautiful medium - shot, highly detailed, young man in hunting clothes of 1 7 th century with a greyhound dog, autumn field, cinematic lighting, highly detailed, digital art, renaissance painting, by leyendecker, by rutkowsky, by ernest huntley hart "
491c0a32-57db-4979-b166-b9bcd2e86e03.png,"uncanny monsters from the depths of a vast wasteland in the collective unconscious, dramatic lighting, surreal dark 1 9 3 0 s fleischer cartoon characters, surreal painting by ronny khalil "
ba8f0d86-fe6a-4223-821c-b2ae2a58f19a.png,"logo for the company subsume, high tech, futuristic, scifi, horror "
67293b92-2cd3-4c66-99fa-5c702adc1624.png,"sidescrolling airplane with lots of guns concept art, robotech gradius outer space concept art, hyperrealism, fine detail, 8 k, 3 d render, artgerm, artstation contest winner, cgsociety, cryengine, concept art!!, zbrush, vray sprite "
14354273-c7bb-4484-b98f-9d0d5570e9b3.png,the horror 
a990df19-948c-4d91-af3d-f74aef7bb5d9.png,"ancient library cathedral tall windows by carl spitzweg : 1 0 and rodney matthews : 5, alphonse mucha : 5, trending on artstation. "
90652265-4260-47be-aeac-b5488b0045b1.png,"victorian photograph of grace kelly, angelina jolie, 1 8 9 0 s photography, 1 9 0 0, realistic face, symmetrical face, detailed, grainy, edwardian, old photo "
222712a8-d9c8-4a45-baf7-e57cd361421d.png,"ultra realistic illustration, violet parr anime, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and wlop "
75073549-5a26-4818-a6ea-9e49fee8b4d0.png,"a center frame giant skull with intricate rune carvings and glowing eyes with thick lovecraftian tentacles emerging from a space nebula by dan mumford, symmetry, twirling smoke trail, a twisting vortex of dying galaxies, digital art, vivid colors, highly detailed "
8942f51d-de74-4cbb-a541-0f244dde7e46.png,"steve from minecraft, full face, anime, fantastic details, pixiv, hyperdetailed unreal engine, stanley artgerm lau, wlop, rossdraws, james jean marc, simonetti ruan jia and mandy jurgens and artgerm and sakimichan, yuri camp, illustration, digital art, concept art, manga cover "
201f6d7f-4582-47da-a5c7-566a122ff35d.png,"a photograph of orange sky, white mountains, green field "
d51f5683-4394-4bdd-af6a-f1c40099772d.png,"whimsical uncanny creatures with flagella shaped like yin yangs from the depths of the collective unconscious, dramatic lighting, surreal dark 3 0 s cartoons "
f7e92c61-e7f6-40a5-8056-435da9d381cb.png,ethos of ego. mythos of id. by anton semenov hyperrealistic photorealism acrylic on canvas 
bba044a1-0724-49df-8a8a-90ed57a92154.png,"border collie dog paws on wheel of orange nissan note, car moving fast, realistic painting, golden hour, james gurney "
d93643b6-6c44-4663-b472-35cc4ddd857b.png,hybrid animal cross between frog and lop eared bunny rabbit detailed furry cute painting 4 k 
6a7f64d2-2ace-4534-8ac5-8625f06be5ec.png,"portrait of mila kunis as a dragon lady, bright colors, sparkles, light rain, moist mossy white stones, mist from waterfall, cave glowing stones, epic composition, donato giancola, tim hildebrandt, wayne barlow, bruce pennington, larry elmore "
eb63acd6-512d-4ade-affa-ec9b8acf6def.png,"beautiful afrofuturistic himba women, otjize, led detailed spacesuit, himba hairstyle, robotic arms, hyperrealistic, scifi, retouched photograph, dark, muted colors "
b013afed-9292-43df-ad2e-989cec59b6ec.png,"3 d octane render art ultra 8 k photorealistic art hyper detailed unreal engine, a wooden carving sculpture art on a pedestal a very cute mystical gundam of the bohemian with cat's ears, concept art, trending on cgsociety art, artwork masterpiece, in a contemporary art gallery in mucha "
80d8c04b-e153-4812-960b-bde09242f2fc.png,"photo wallpaper sport car gran turismo 7 forza horizon need for speed fast and furious 5 unreal engine supercar hypercar game concept car octane render, 4 khd 2 0 2 2 3 d cgi rtx style chrome reflexion global illumination ray tracing hdr arstation pixar and disney unreal "
a7661acd-ba95-4d6e-a912-2d0e18108ff0.png,"grungy redhead 3 0 - something bearded swordsman, by anton fadeev and simon stalenhag, trending on art station "
b622ca04-afcf-4d4c-b905-c47e37d55767.png,"an film still of ironman stopping giant rusty ball hit the earth, using both hands, cinematic, heroic scene "
0f305501-247a-4b05-a72e-6877b73e9593.png,"whimsical microscopic imaginal creatures from the depths of the collective unconsciouis, dramatic lighting light rays, surreal darkly colorful painting by ronny khalil "
556c655d-174f-4cc6-a550-a6320380fce6.png,"hyperrealistic and heavy detailed product photo off white avant garde shoe of thanos ( marvel comics ), in front of white back drop, whole shoe is in picture, leica sl 2 5 0 mm, vivid color, high quality, high textured, real life "
91d10c99-73c6-44f3-8baf-f65a04529165.png,"future coder man looking on, sleek cyclops display over eyes and sleek bright headphoneset, neon accent lights, desaturated headshot portrait painting by alphonse mucha, dean cornwall, rhads, tom whalen, donoto giancola, astronaut cyberpunk electric fashion photography "
95a82125-bd43-4c99-8fd1-c22aaad6c38d.png,"madeira island nuked by a nuclear bomb, cloud shroom, cinematic shot, realistic, hdr, color, wide shot "
c44c7273-7da9-448c-8cf7-379c0990bbc0.png,detailed painting of a lush natural scene on an alien planet by claude monet. beautiful landscape. weird colourful vegetation. cliffs and water. 
6f1a1e89-c1b7-4074-b666-8e87b71791fd.png,"a woman in newspaper clothes,, full body, character design, full body, octane visualization, volumetric lighting, cinematic, detailed, ornate, complex details "
625357f3-478e-436a-8d35-3592d1037c8a.png,"worf from star trek the next generation. realistic concept art painting, "
986348b5-9c30-445e-bfcd-ab90157a42b9.png,"cyberpunk full body photprealism ultradetailed digital art, golden ratio,, award winning, masterpiece trending on artstation 8 k 1 5 0 mpx "
c3c2370e-0ce9-4a95-88db-af7805b6cc0b.png,"concept art painting of an anthropomorphic anime style humanoid bearded dragon lizard wearing magenta wizard robes, in the deep forest, realistic, detailed, cel shaded, in the style of makoto shinkai and greg rutkowski and james gurney "
f64b25b9-c0a1-4085-81d5-e44962331558.png,"full body character of an antropomorphic white haired mouse technomage in light cyberpunk armor of dark blue color, high detail, scifi, cyberpunk style, soft studio lighting, digital painting, concept art, octane render, neon cyberpink slums in the background "
048131b0-0581-45be-b467-f71e77b3fb7a.png,"steampunk eagle inside glass jar buried in sand, hourglass, intricate detail, hyper detailed, ultra realistic, sharp focus, octane render, lantern, volumetric, ray tracing, artstation trending, moon, flowery, pocketwatch, cgsociety, sense of awe, swirling mist, mystical, moon, 4 k "
9fdebd1b-2608-4a1e-a367-a8214e48143a.png,"moon vs moon planisphere, intricate detail, volumetric lighting, epic composition, hyper detailed, ultra realistic, sharp focus, octane render, volumetric, ray tracing, artstation trending, cgsociety, sense of awe, swirling mist, 4 k "
a0e9e484-dc44-42c6-9888-5230a77caced.png,photograph of a chef's hands seasoning a cat with spices on a granite countertop 
8e4a9458-9f8e-413c-aa3c-671c328bb5c0.png,"someone is surfing the waves in the ocean, a colorized photo by walter beach humphrey, featured on flickr, dau - al - set, 1 9 7 0 s, 1 9 9 0 s, velvia "
18ffdb1e-62c6-48af-a696-5713656dcbf6.png,"the surface of a blue tardigrade, has an stop sign on it, a hyperrealistic painting by bridget bate tichenor, featured on deviantart, hyperrealism, surrealist, airbrush art, chalk art "
ad56793f-9bad-416c-959d-b86f490c0db2.png,"realistic photo of a computer casemod, pinterest, octane render "
d04e2f2a-6053-4b8f-9ce3-fe0f70a46493.png,"frog friends, digital art, cute, shoujo, trending on artstation, detailed, 4 k "
bf5f2e06-88c8-4ead-a3fa-ca4017ebadfd.png,"landscape painting by sargent dark painting treasure on sea of thieves game smooth median photoshop filter cutout vector, faroe azores falklend lofoten by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination adove low black thunder clouds sky image overcast "
c72be69e-44d8-48b4-8ef1-38fe9547bf6d.png,"putin tears up the dance floor, disco party "
157c48a3-5f79-437d-8c06-bc7ed49f00f8.png,"supply chain economics, by isotype, unreal engine, hyperrealism, realistic, dramatic lighting, octane render, highly detailed, cinematic lighting, cinematic "
2214c9e2-3214-4545-a18c-2c761cef0b2a.png,"astronaut sitting in armchair with cup of coffee with steam from cup, terraformed mars, wide shot, digital painting, intricate details, trending on artstation, concept art, octane render, realistic, highly detailed, smooth, sharp focus, beautiful, 4 k, 8 k, hd, art by charlie bowater and artgerm and greg rutkowski "
1154b814-5d4c-4f6c-9ac9-f5ac1e6667d8.png,"alien planet, inhabited by giant aliens, dichromatism, 8 k, super - resolution, massive scale, insanely detailed and intricate, hypermaximalist, elegant, ornate, hyper realistic, super detailed, by h. r. giger "
9083d7d1-8349-4081-99b6-ce0ad81c1053.png,"future coder looking on, glowing visor over eyes with sleek neon headset, neon accents, desaturated headshot portrait painting by donato giancola, dean cornwall, rhads, edmund dulac, alex grey, alphonse mucha, astronaut cyberpunk electric fashion photography white stubble 8 5 mm "
e13a168c-4583-4c21-8768-0f3e709f05dc.png,"a raccoon, foxback riding through a forest, glowing with silver light, painting by jean - leon gerome, illustration by winsor mccay, color by franz marc, today's featured photograph, 1 6 k, character design, furry art, furaffinity, realistic, detailed "
cea94294-ee38-4694-8f9b-4ef46146889f.png,"a ultra - detailed beautiful painting major arcana the magician, sigils, runes, magical items, by jean delville, wlop and peter mordenbacher, trending on artstation, orb of agamento, light sparkles, sky, sharp focus, soft light, redshift render, ultra real "
8e9aee1b-441f-4c5b-b0f9-334aa7dc77bf.png,cyborg by aoshima chiho 
1335113b-ce0c-49b0-936d-c79803e62a17.png,"sargent and leyendecker and greg hildebrandt, calm and rest scene on space station with a cute russian young girl with long hairs, anime, stephen bliss, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai, ilya kuvshinov, rossdraws, global illumination, radiant light, detailed and intricate environment "
113cb7cf-d549-4fbd-9206-331a54806025.png,portrait of an afro woman with gold clothings and jewelry photographed by irving penn 
